商品链接,商品名称,商品类目,价格,联系方式,仓库地址,在库库存,在途库存,运费,准时交货率,准时处理时间/工作日,退款率,订单完成率,缺货程度,关键信息变更次数
https://www.neobund.com/detail/4457,"LED Bathroom Mirror 48x 36 Inch with lights, anti-Fog & Dimming Led Bathroom Vanity Mirror","['Home Improvement', 'Bathroom Fixtures']",249.99,+1 469 268 7109,"1400 Summit Ave suite A, 1400 Summit Ave suite A, Plano, Texas",214,0,$55.00,99.28,0.65,0,99.98,0.25,0.44
https://www.neobund.com/detail/7076,"25pcs sports random shoe flower accessories, DIY detachable, used for perforated shoes，dirt-resistant and durable","['Shoes', 'Shoe Accessories']",3.99,+1 626 392 9299,"6135, 6135 district Blvd,  Maywood, California",500,0,$4.99,75,1.31,0,100,0.21,0
https://www.neobund.com/detail/7011,"50pcs Sports Series Shoe Charms for Shoes, Shoe Charms PVC Cartoon Clogs, Sports Series Shoes & Boots Accessories, Clogs, Accessories","['Shoes', 'Shoe Accessories']",4.99,+1 626 392 9299,"6135, 6135 district Blvd,  Maywood, California",200,0,$5.99,75,1.31,0,100,0.21,0
https://www.neobund.com/detail/4335,A Piece of Iron Art Flower Rack Indoor Shelves Multilayer with Wheels Floor Standing Green Flower Pots Rack Household Living Room Balcony Flower Racks,"['Home Supplies', 'Home Organizers', 'Storage Holders & Racks']",26-32.9,+1 909 969 3727,"5401 E Jurupa Street, 5401 E Jurupa Street, Ontario, California",0,200,$6.00,99.94,0.42,0.16,100,0.32,0.55
https://www.neobund.com/detail/6050,"VEVOR 125 Pints Commercial Dehumidifier with Drain Hose for Crawl Spaces, Basements Warehouse & Job Sites, Large Capacity Dehumidifier for Water Damage Restoration, Auto Defrost, CSA Listed","['Household Appliances', 'Home Appliances']",341.99,+1 234 567 8999,"1, 200 Docks Corner Road, Dayton, New Jersey",816,0,$15.00,99.54,0.31,0,99.98,0.78,0.1
https://www.neobund.com/detail/3652,"10LB , 2 pieces per package  apollo Dumbbell  for both commercial and home usage  High-end Coated Octagon Dumbbell ","['Sports & Outdoor', 'Fitness Equipment', 'Weight Training', 'Weight Lifting']",20,+1 714 533 8118,"1428, W Central Park Ave S, Anaheim, California",193,0,$18.00,100,0.6,0.01,100,0.1,0.15
https://www.neobund.com/detail/7251,"1 bottle of Flower Love Women's Perfume 100ml Long Lasting Fresh Perfume, Light Fragrance, Charming and Distant Women's Perfume, Long Lasting Light Fragrance, Fresh and Natural Fragrance, Women's Luxury Perfume Spray, Long Lasting Fragrance, Vintage Style",['Beauty & Personal Care'],7.49,+1 626 474 7216,"14210, Telephone Ave, Chino, California",40,0,$7.00,99.77,0.21,0,100,0.69,0.49
https://www.neobund.com/detail/6032,"Farmhouse Oval Candle Chandelier Light, Ceiling Light, Pendant Lamp for Living Room, Dining Room, Hallway","['Home Improvement', 'Lights & Lighting', 'Indoor Lighting', 'Ceiling Lighting']",53,+1 617 840 6603,"1135 , WALSH AVE , SANTA CLARA, California",80,0,$16.00,99.36,0.43,0.03,99.98,0.25,0.07
https://www.neobund.com/detail/5956,Viomisha Floral Lace Halter Bralette for Women Unpadded Wirefree Lace Bra Halter Crop Top with Hook and Eye Closure Back#A561-1,"['Womenswear & Underwear', ""Women's Underwear"", 'Bras']",6,+1 626 636 7720,"3351, E Philadelphia St 33 DOCK, Ontario, California",30,0,$5.00,97.41,0.84,0,100,0.25,0.25
https://www.neobund.com/detail/3292,10 PCS AB Color Handmade Press On Nails\u002FReusable Nails\u002FNail kit\u002FParty Nails\u002FLong Nails,"['Beauty & Personal Care', 'Hand, Foot & Nail Care']",13,+1 626 993 0518,"3900, E Philadelphia st, ontario, California",40,200,$4.30,100,0.45,0,100,0.01,0.02
https://www.neobund.com/detail/737,"100% Mulberry Silk Hair Scrunchies,Best For Women And Girls'Hair,Elastic Hair Bands","['Fashion Accessories', 'Hair Accessories']",5.13,+1 951 407 1088,"938, SOUTH HATCHER AVENUE, CITY OF INDUSTRY, CA",10,0,$9.99,99.18,0.3,0.01,100,0.23,0.09
https://www.neobund.com/detail/5446,"Candle Lamps Candle Warmer Lamp with Timer, Adjustable Height Candle Warmer Electric Black Candle Warmer Light for Bedroom, Dimmable Wax Melts Warmer for Candle Jars, Home Decor Beside Lamp Gifts for Women (2 Bulbs Included)","['Home Improvement', 'Lights & Lighting']",19.99,暂无,暂无,46,0,$7.99,100,0.29,0,100,0,0
https://www.neobund.com/detail/7507,Ceramic Backflow Incense Stove Valentine's Day Decoration Creative European and American Elf Beauty Sandalwood Backflow Incense Stove,"['Home Supplies', 'Home Care Supplies', 'Home Fragrances']",7.99,暂无,暂无,100,0,$9.99 - $15.00,96.88,0.32,0,99.59,0.64,0.68
https://www.neobund.com/detail/7214,"1 Piece Wooden Framed Canvas Painting, Frosty Wonderland, Vintage Winter Pine Forest Christmas Canvas Art - Home Decor Picture Frame Hanging Ornament, Perfect Holiday Gift, Ready to Hang for Use","['Home Supplies', 'Home Decor', 'Posters & Prints']",8.9-46.9,+1 702 427 6366,"749 canary wharf dr. las vegas. NV. 89178 , Canary Wharf Boulevard, Las Vegas, Nevada",509,0,$6.90,100,0.54,0,100,0.01,0.16
https://www.neobund.com/detail/5344,"2 Pack Solar Powered Bee Shaped Garden Lights - Bright LED Lawn Ornaments - Perfect for Outdoor Garden Decor, Pathway, and Patio Decorations - Ideal for Creating a Charming and Inviting Atmosphere ","['Home Improvement', 'Lights & Lighting', 'Outdoor Lighting']",8.99,+1 626 392 9299,"6135 district Blvd,  6135 district Blvd,  Maywood, California",148,0,$6.56,37.11,2.02,0,100,0,0
https://www.neobund.com/detail/6980,Durable Football Design Pet Toy with Straps Dog Chew Ball Toy for Training Play Teeth Cleaning Interactive Fetch Pet Toy Suitable for All Dog Sizes,"['Pet Supplies', 'Dog & Cat Accessories', 'Dog Toys']",7.65-9.92,+1 773 940 2691,"Dock 21, 1111 W 35th St, Chicago, Illinois",68,0,$6.15,99.93,0.17,0.02,100,0.7,0.33
https://www.neobund.com/detail/2844,"Motivational Wall Decor 24.8x12.6 Inch, Large Wood Positive Inspirational Quotes Art, Home, Office, School Decorations","['Home Supplies', 'Home Decor', 'Plaques & Signs']",9.99,+1 626 392 2885,"9644 , Hermosa Ave, RanchoCucamonga, California",23,0,$11.99,97.77,0.59,0.07,99.96,2.1,0.33
https://www.neobund.com/detail/6596,"VEVOR Geotextile Fabric, 12.5 x 50 ft 3.5oz Woven PP Driveway Drain Cloth w\u002F 600lbs Tensile Strength, Heavy Duty Underlayment for Soil Stabilization, Landscaping, Weed Barrier, 12.5FT50FT-3.5OZ, Black","['Home Improvement', 'Garden Supplies']",20.58,+1 234 567 8999,"1, 200 Docks Corner Road, Dayton, New Jersey",1131,0,$15.00,99.54,0.31,0,99.98,0.78,0.1
https://www.neobund.com/detail/1810,"Cake Decorating Supplies Kit - Cake Turntable Set with 48 Icing Piping Tips, 20 Disposable Pastry Bags,Baking Tools for Beginners, Cupcake Decorating Kit","['Kitchenware', 'Bakeware']",8,+1 626 392 9299,"6135, district Blvd, Maywood, California",36,0,$10.10,83.62,1.19,0,100,1,0
https://www.neobund.com/detail/7097,"22x16 inch Round Wall Mounted Mirror, Wall Decor Mirrors, Bathroom Bedroom Living Room Glass Vanity Mirror, Black\u002FGolden","['Home Supplies', 'Home Decor', 'Mirrors']",23.35,暂无,暂无,13,0,$15.00,99.28,0.65,0,99.98,0.25,0.44
https://www.neobund.com/detail/3839,3.Arcade USB No Lag 97 98 Street Fighter Computer Mobile Game Joystick Controller Send Accessories the glory of the king hero（lu na）,"['Phones & Electronics', 'Gaming & Consoles']",8,+1 626 673 5668,"13850, 13850 Central Avenue Units400, Chino, California",48,0,$11.00,96.5,0.89,0,100,0,0.67
https://www.neobund.com/detail/5031,"1pcs The Horror Figure Skeleton Man Shower Curtain, Waterproof Shower Curtain With 12 Hooks, Bathroom Decor, Shower Curtain Sets For Bathrooms\n","['Home Supplies', 'Bathroom Supplies', 'Shower Curtains & Rods']",6.5,+1 718 709 1772,"60, 60 E Jefryn Blvd , deer park, New York",29,0,$5.70,100,0.37,0,100,0.25,0.82
https://www.neobund.com/detail/6687,"24K Gold Skin Care Set 6-Piece Collection 24K Skincare Set with Facial Cleanser, Face Serum 2pcs, Eye Cream, Essence Milk, Toner, Anti-Aging Skin Care Kit For Women","['Beauty & Personal Care', 'Skincare']",11,+1 541 840 2600,"Suite 6, 1150 Knutson Ave, Medford, Oregon",276,0,$20.99,100,0.75,0,100,0.16,1.4
https://www.neobund.com/detail/3108,"4th Of July Sign, Wood USA Flag Table Tiered Tray Decor For Fourth Of July, Patriotic Wooden Shelves Decor","['Home Supplies', 'Home Decor', 'Plaques & Signs']",2.99,+1 626 392 2885,"9644 , Hermosa Ave, RanchoCucamonga, California",29,0,$5.37,97.77,0.59,0.07,99.96,2.1,0.33
https://www.neobund.com/detail/1249,"Luxury Handmade Press On Nail Baroque Style Long Pointed Nails with Diamonds, Acrylic, Faux Nail Set for Women (Golden Age, Medium)","['Beauty & Personal Care', 'Hand, Foot & Nail Care']",10,+1 312 868 3891,"6655 Knott Ave,DUOFAHUO, Slover, Buena Park, California",50,0,$5.00,95.23,0.62,0,100,0,0
https://www.neobund.com/detail/4000,8ft PVC Flocking Hinged Tree Environmentally Friendly Fireproof Artificial Christmas Flocked Tree,"['Home Supplies', 'Festive & Party Supplies']",100.34,+1 909 413 2067,"18215 Rowland St, Dock 4, City of Industry, California",8,0,$40.00,100,0.39,0.28,100,0.37,0.4
https://www.neobund.com/detail/439,Popular Matte Liquid Lipstick Waterproof Long Lasting Lip Gloss Non-sticky Lip Gloss Lip Balm Lightweight High Pigmentation Hydrating Satin Matte Long-lasting Velvet,"['Beauty & Personal Care', 'Makeup']",6.99,暂无,暂无,610,0,$5.00,90.03,0.82,0,100,0,0
https://www.neobund.com/detail/3537,"Portable Cordless Mini Hair Straightening Comb, Ring Plus Ionic Hair Straightener Brush - Straightening Comb with Negative Ions, USB Rechargeable, Anti-Scald, for All Hair Types.","['Beauty & Personal Care', 'Personal Care Appliances']",6.99,+1 909 529 3196,"C\u002FO, 2221 Remington Ave, Ontario, California",144,0,$8.50,100,0.25,0.02,100,0.42,0.34
https://www.neobund.com/detail/6167,"EELHOE Hair Oil Care Capsules Relieve dry, frizzy, split ends, smooth hair care essential oil","['Beauty & Personal Care', 'Haircare & Styling', 'Hair Treatments\\u002FScalp Treatments']",4.5,+1 909 330 3868,"Armstrong Logistic, Inc. CA, 19545 San Jose Ave, City of Industry, California",93,0,$5.99,100,0.19,0,99.95,0.64,0.47
https://www.neobund.com/detail/5361,"1 piece of hoodie, wearable blanket, comfortable and warm TV blanket, fashionable and simple, enlarged and thickened winter warm men's and women's hoodie, oversized blanket, sports shirt, super soft, warm and comfortable wearable blanket, hoodie, Thanksgi","['Womenswear & Underwear', ""Women's Sleepwear & Loungewear"", 'Pajamas']",11.98,+1 347 654 9702,"114 Melrich Road STE E, 114 Melrich Road STE E,  Cranbury, New Jersey",0,100,$8.00,96.28,0.86,0,99.8,0.69,0.91
https://www.neobund.com/detail/1705,"Ultra-Fast 15W Foldable 3 in 1 Wireless Charging Dock - Universally Compatible with iPhone 11-15, IWatch 1-9, AirPods 3\u002F2\u002FPro - Space-Saving Design for Enhanced Convenience","['Phones & Electronics', 'Phone Accessories']",8.7,+1 909 274 9999,"7397 US HWY 59, 7397 US HWY 59, Wharton, Texas",41,0,$7.30,91.39,1.01,0,100,0.25,0
https://www.neobund.com/detail/3729,"HZ31195Allover Print Wide Leg Loose Pants, Vacation Style High Waist Pants For Spring & Fall, Women's Clothing\n","['Womenswear & Underwear', ""Women's Bottoms""]",19.88,+1 626 412 6633,"91710, 14443Mountain Ave, Chino, California",99,0,$7.61,100,0.73,0,100,0,0
https://www.neobund.com/detail/7420,"1 piece of canvas painting with wooden frame, ready to hang, exquisite deer love canvas poster couple picture print painting mural home office bathroom living room decoration inspirational quotes canvas mural decoration with frame ready to hang holiday gi","['Home Supplies', 'Home Decor', 'Posters & Prints']",8.9-46.9,+1 702 427 6366,"749 canary wharf dr. las vegas. NV. 89178 , Canary Wharf Boulevard, Las Vegas, Nevada",511,0,$6.90,100,0.54,0,100,0.01,0.16
https://www.neobund.com/detail/7510,"Retractable Car Charger - 4-in-1 Fast Car Phone Charger, 100W, With Retractable Cable (31.5 Inch) And 2 USB Port Car Charger Adapters, Compatible With IPhone 15\u002F14\u002F13\u002F12\u002F11, Galaxy, Pixel Smart Device","['Automotive & Motorcycle', 'Car Electronics']",8.8,+1 973 585 7975,"40, Harry Shupe Blvd, wharton, New York",500,0,$6.00,0,0,0,0,0,0
https://www.neobund.com/detail/3906, Digital Print Women's Yoga Pants High-waisted Elasto Stylish Women's Tights Are Perfect For Fitness Yoga And Pilates And Running Halloween Women's Gifts,"['Sports & Outdoor', 'Sport & Outdoor Clothing', 'Sports Leggings']",6.5,+1 518 253 0126,"14 commercial ave Ste A,  ave Ste A, Albany, New York",3,100,$5.30,96.28,0.86,0,99.8,0.69,0.91
https://www.neobund.com/detail/7240,"Pheromone Roll-on Perfume, Pheromone-based Body Fragrance, Long-lasting Pheromone Perfume, Rose Box Pheromone Perfume, Portable Women's Essential Oil Perfume for All Women (Female Bottle)",['Beauty & Personal Care'],2.99-6.99,+1 213 677 8291,"601 S, Dupont Ave, Ontario, California",6,0,$5.10,99.77,0.21,0,100,0.69,0.49
https://www.neobund.com/detail/7755,"Floral Shower Curtains for Bathroom, Flower Washable Polyester Fabric Shower Curtains for Bathroom Decor, Watercolor Plant Modern Waterproof Shower Curtain, Yellow Blue\n","['Home Supplies', 'Bathroom Supplies', 'Shower Curtains & Rods']",8,暂无,暂无,0,30,$6.95 - $10.85,100,0.37,0,100,0.25,0.82
https://www.neobund.com/detail/1601,1pc Bamboo Wooden Shoe Rack Home Floor Standing Simple Shoe Rack Multi-Layer Shelf Dormitory Entry Space Saving Storage Small Shoe Cabinet,"['Home Supplies', 'Home Organizers', 'Storage Holders & Racks']",15-21,+1 909 969 3727,"5401 E Jurupa Street, 5401 E Jurupa Street, Ontario, California",157,100,$6.00,99.94,0.42,0.16,100,0.32,0.55
https://www.neobund.com/detail/1323,"5pcs Bohemian Style Unisex Jewelry, Multicolor Beaded Love Heart Elastic Bracelet, Fashionable Cool Boho Style Colorful Beaded Bracelet Set","['Jewelry Accessories & Derivatives', 'Artificial Gemstones']",3,+1 626 988 3268,"212E , Monterey Ave, Pomona, California",39,500,$5.00,98.92,0.58,0,100,0.03,0.03
https://www.neobund.com/detail/1700,Emma Manor 18k Gold Filled Natural Shell Butterfly Dangle Earrings\n,"['Fashion Accessories', 'Costume Jewelry & Accessories']",5.99,+1 646 645 3396,"98, Sandy Creek Dr, Covington, Georgia",10,0,$5.00,100,0.16,0.01,100,0,0.45
https://www.neobund.com/detail/5615,"Happy Fall Yall Sign, Wooden Fall Decorations for Home, Indoor Autumn Centerpieces for Tables Wall Shelf Desk Fireplace Mantle Farmhouse House Decor","['Home Supplies', 'Home Decor', 'Plaques & Signs']",7.99,+1 626 392 2885,"9644 , Hermosa Ave, RanchoCucamonga, California",50,0,$10.99,97.77,0.59,0.07,99.96,2.1,0.33
https://www.neobund.com/detail/5527,"Tr90 frame fashion sunglasses, polarized sunglasses, perfect for sports, fishing, golf, surfing and driving","['Fashion Accessories', 'Eyewear', 'Sunglasses']",10.99,+1 951 258 8872,"730, 730 Epperson, City of Industry, California,6,9,12,13,14,16,17,19,21,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",1000,0,$7.00,93.03,0.87,0,100,0.15,0.45
https://www.neobund.com/detail/4194,"12pairs Work Gloves for Men Women Non-slip, Black Polyurethane Coating, Garden Yard Gloves, Industrial Protective Work Gloves, Suitable for Daily Work Wear","['Tools & Hardware', 'Garden Tools']",8.58,暂无,暂无,1,0,$5.00,100,0.54,0,100,0.57,0.8
https://www.neobund.com/detail/6505,"6pcs Cut Resistant Farmers Sleeves with Thumb Hole, for Gardening, Welding, Kitchen, Arm Guards for Biting, Pet Grooming and More","['Tools & Hardware', 'Garden Tools', 'Gardening Gloves & Protective Gear']",7.5-8.5,+1 646 309 8736,"1239 Broad st, 1239 Broad st, Newark, New Jersey",29,0,$5.50,100,0.54,0,100,0.57,0.8
https://www.neobund.com/detail/7341,"1 piece framed wooden canvas painting, teach art, give it to God and go to sleep, ideal gift for bedroom living room hallway, wall art, wall decoration, winter decoration, room decoration","['Home Supplies', 'Home Decor', 'Posters & Prints']",8.9-48,+1 702 427 6366,"749 canary wharf dr. las vegas. NV. 89178 , Canary Wharf Boulevard, Las Vegas, Nevada",573,0,$6.90,100,0.54,0,100,0.01,0.16
https://www.neobund.com/detail/3671,Acrylic Press on Nail with Rhinestones Flower Butterfly Design Summer Gel Sticker Faux Nail Party Cocktail Luxury Nail Set,"['Beauty & Personal Care', 'Hand, Foot & Nail Care']",6,+1 312 868 3891,"6655 Knott Ave,DUOFAHUO, Slover, Buena Park, California",100,0,$5.00,95.23,0.62,0,100,0,0
https://www.neobund.com/detail/798,"EP LIGHT Corner shelf, bookshelf with RGB LED Lights","['Computers & Office Equipment', 'Office Stationery & Supplies']",45,+1 617 840 6603,"1135 , WALSH AVE , SANTA CLARA, California",40,70,$30.00,99.36,0.43,0.03,99.98,0.25,0.07
https://www.neobund.com/detail/5861,"Cover concealer to cover facial blemishes, tear troughs, dark circles and spots to create a clear and natural makeup look","['Beauty & Personal Care', 'Makeup']",4.5,+1 973 867 8768,"ARMSTRONG LOGISTICS INC. (NJ), 250 CARTER DR,  EDISON, New Jersey",551,0,$4.99,100,0.19,0,99.95,0.64,0.47
https://www.neobund.com/detail/6382,"Hoygi Dragon Blood Cream Gentle care for the skin, moisturizing and brightening skin care, facial hydrating and moisturizing cream","['Beauty & Personal Care', 'Skincare']",3.5,+1 909 330 3868,"Armstrong Logistic, Inc. CA, 19545 San Jose Ave, City of Industry, California",198,0,$5.99,100,0.19,0,99.95,0.64,0.47
https://www.neobund.com/detail/4435,"A4A 15LB×2pieces Bumper Plates for Strength and Training Fitness, Olympic Weight Set with Rubber Barbell Dumbbell Plates Stainless Steel Inserts for Pro or Home Gyms","['Sports & Outdoor', 'Fitness Equipment', 'Weight Training']",45.9,+1 714 533 8118,"2420, Meadowbrook Pkwy, Duluth,GA 30096, Atlanta, Georgia",50,0,$40.00,100,0.6,0.01,100,0.1,0.15
https://www.neobund.com/detail/6509,"Laser gold five-pointed star crown, shaped like a care bear, 30-inch red five-pointed star cartoon aluminum film balloon.","['Home Supplies', 'Festive & Party Supplies']",4.5-5.79,+1 909 908 7514,"1567 s, campus Ave , Ontario, California",50,0,$7.50,0,0,0,0,0,0.18
https://www.neobund.com/detail/5171,Soft Flannel Dog Sweaters Warm Puppy Pet Winter Coat for Small to Large Dogs,"['Pet Supplies', 'Dog & Cat Clothing', 'Coats']",5.69,+1 626 366 3186,"10932 Klingerman St, Suite C, El Monte,, California",0,0,$4.39,97.95,0.9,0.02,100,0.19,0.32
https://www.neobund.com/detail/4105,"35LB×1piece HDRS  Rubber Coated Solid Cast Iron Dumbbell with Contoured Chrome Handle, Hexagon Head","['Sports & Outdoor', 'Fitness Equipment', 'Weight Training', 'Weight Lifting']",33.9,+1 714 533 8118,"1428, W. Central Park Ave. S., Anaheim, California",50,0,$40.00,100,0.6,0.01,100,0.1,0.15
https://www.neobund.com/detail/1355,Mini hanging handheld leafless hanging neck fan portable silent outdoor usb charging super long life portable cooling lazy small fan,"['Household Appliances', 'Home Appliances']",4.99,+1 626 636 7720,"3351, E Philadelphia St 33 DOCK, Ontario, California",568,0,$8.15,100,0.37,0.02,100,0.11,0.26
https://www.neobund.com/detail/785,"EP LIGHT RGBCW Corner Floor Lamp Minimalist Modern Floor Lamp for Bedroom, living room, office, Reading room","['Home Improvement', 'Lights & Lighting', 'Indoor Lighting', 'Lamps, Bases & Shades']",28,+1 617 840 6603,"1135 , WALSH AVE , SANTA CLARA, California",424,0,$9.00,99.36,0.43,0.03,99.98,0.25,0.07
https://www.neobund.com/detail/6848,"ROSALIND 8PCS Nude Pink Gel Nail Polish Set, White Red Nail Gel Colors White Black Glitter Gel Nail Polish Long Lasting Gel Collection Nail Manicure","['Beauty & Personal Care', 'Hand, Foot & Nail Care', 'Nail Art & Nail Polish']",5.99,+1 909 346 1267,"8369 Milliken Avenue, 8369 Milliken Avenue, Rancho Cucamonga, California",200,0,$6.20,92.25,0.56,0,99.82,0.08,0.11
