name,价格,链接
A Programmer's Guide to Computer Science: A virtual degree for the self-taught developer,US$9.99,https://www.amazon.com/-/zh/dp/195120400X/ref=sr_1_157?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.lmtZGSDmYp7vTrjEDKEhUr-OY_9BMMBXClcady7zO-kqKIO3aabKKI8FAE0uw8tCZlMAa6wIY0P6zMG9R3EJ2Uif0To8AUiyOkXCP3OPs0jj8aBP80AL3gUhdz4m9NN5DfQRJRHoPNdqok8-T3h4PyRw_fSQQI9s1hjRO8xhfOVXTRNl-h_hJ3ax9iTgVTcK.Ad2jvE0B9cyCD1zjiYHDqNYylEBklUTfAu_uoSUF6AE&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530390&sprefix=diannao%2Caps%2C321&sr=8-157
How Computers Really Work: A Hands-On Guide to the Inner Workings of the Machine,US$23.99,https://www.amazon.com/-/zh/dp/1718500661/ref=sr_1_158?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.lmtZGSDmYp7vTrjEDKEhUr-OY_9BMMBXClcady7zO-kqKIO3aabKKI8FAE0uw8tCZlMAa6wIY0P6zMG9R3EJ2Uif0To8AUiyOkXCP3OPs0jj8aBP80AL3gUhdz4m9NN5DfQRJRHoPNdqok8-T3h4PyRw_fSQQI9s1hjRO8xhfOVXTRNl-h_hJ3ax9iTgVTcK.Ad2jvE0B9cyCD1zjiYHDqNYylEBklUTfAu_uoSUF6AE&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530390&sprefix=diannao%2Caps%2C321&sr=8-158
Modern Computer Vision with PyTorch - Second Edition: A practical roadmap from deep learning fundamentals to advanced applications and Generative AI,US$43.45,https://www.amazon.com/-/zh/dp/1803231335/ref=sr_1_159?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.lmtZGSDmYp7vTrjEDKEhUr-OY_9BMMBXClcady7zO-kqKIO3aabKKI8FAE0uw8tCZlMAa6wIY0P6zMG9R3EJ2Uif0To8AUiyOkXCP3OPs0jj8aBP80AL3gUhdz4m9NN5DfQRJRHoPNdqok8-T3h4PyRw_fSQQI9s1hjRO8xhfOVXTRNl-h_hJ3ax9iTgVTcK.Ad2jvE0B9cyCD1zjiYHDqNYylEBklUTfAu_uoSUF6AE&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530390&sprefix=diannao%2Caps%2C321&sr=8-159
Computer Architecture,US$35.99,https://www.amazon.com/-/zh/dp/1718502869/ref=sr_1_164?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.DiOwDRPIKCcmUJhXsfpa8Xl4IiYogfmGCXDVdMAixhrGjHj071QN20LucGBJIEps.DPQwMyYRT9sStGO8D5lFu18ZKC3o_SuElDJ61j4p628&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530395&sprefix=diannao%2Caps%2C321&sr=8-164
"Computer Networking: The Beginner’s guide for Mastering Computer Networking, the Internet and the OSI Model (Computer Networking Series Book 1)",US$1.99,https://www.amazon.com/-/zh/dp/B077PZXZF1/ref=sr_1_165?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.DiOwDRPIKCcmUJhXsfpa8Xl4IiYogfmGCXDVdMAixhrGjHj071QN20LucGBJIEps.DPQwMyYRT9sStGO8D5lFu18ZKC3o_SuElDJ61j4p628&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530395&sprefix=diannao%2Caps%2C321&sr=8-165
Computer Chess,US$9.99,https://www.amazon.com/-/zh/dp/B0CK2T8QM7/ref=sr_1_164?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8s0yOwunqQaBx6O5NxBh4dX0N-XdTiRyeWzCMTWwMsoBN8r8kGYV3M5Vbfu7alyomm3b6ms9uTjoA6meUQ5mGnaq_9YDt5GvM1Pi1wNYa8k2XjXPmB2L3n6YwEVdJxt_DwOC70o3p8PO0l_PCEeOeuUGR2m1yv04FTnRhBjq52k3zPX6iLvOBC6wVo0QgZeZ.F1tyACMPJtO3bc2OqzDJB6gM4rwZBRYLr_GV64uoxgs&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530395&sprefix=diannao%2Caps%2C321&sr=8-164
"一体式台式机,24 英寸全高清显示屏,英特尔酷睿 i7 3.1G 高达 3.9G,16G,1T SSD,WiFi,BT 5.0,RGB 键盘和鼠标和鼠标垫,网络摄像头,W10H64",US$419.99,https://www.amazon.com/-/zh/dp/B0CNHCC3L7/ref=sr_1_165?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8s0yOwunqQaBx6O5NxBh4dX0N-XdTiRyeWzCMTWwMsoBN8r8kGYV3M5Vbfu7alyomm3b6ms9uTjoA6meUQ5mGnaq_9YDt5GvM1Pi1wNYa8k2XjXPmB2L3n6YwEVdJxt_DwOC70o3p8PO0l_PCEeOeuUGR2m1yv04FTnRhBjq52k3zPX6iLvOBC6wVo0QgZeZ.F1tyACMPJtO3bc2OqzDJB6gM4rwZBRYLr_GV64uoxgs&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530395&sprefix=diannao%2Caps%2C321&sr=8-165
How to Build a Computer,US$1.99,https://www.amazon.com/-/zh/dp/B01G00ENPG/ref=sr_1_169?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8s0yOwunqQaBx6O5NxBh4dX0N-XdTiRyeWzCMTWwMsoBN8r8kGYV3M5Vbfu7alyomm3b6ms9uTjoA6meUQ5mGnaq_9YDt5GvM1Pi1wNYa8k2XjXPmB2L3n6YwEVdJxt_DwOC70o3p8PO0l_PCEeOeuUGR2m1yv04FTnRhBjq52k3zPX6iLvOBC6wVo0QgZeZ.F1tyACMPJtO3bc2OqzDJB6gM4rwZBRYLr_GV64uoxgs&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530395&sprefix=diannao%2Caps%2C321&sr=8-169
"Computer Programming: JavaScript, Python, HTML, SQL, CSS: The Step-by-Step Guide for Beginners to Intermediate: Including Some Black Hat Hacking Tips - Bundle 5 books in 1 the #1 Coding Book 2020",US$0.00,https://www.amazon.com/-/zh/dp/B07VFVRXZ3/ref=sr_1_170?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8s0yOwunqQaBx6O5NxBh4dX0N-XdTiRyeWzCMTWwMsoBN8r8kGYV3M5Vbfu7alyomm3b6ms9uTjoA6meUQ5mGnaq_9YDt5GvM1Pi1wNYa8k2XjXPmB2L3n6YwEVdJxt_DwOC70o3p8PO0l_PCEeOeuUGR2m1yv04FTnRhBjq52k3zPX6iLvOBC6wVo0QgZeZ.F1tyACMPJtO3bc2OqzDJB6gM4rwZBRYLr_GV64uoxgs&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530395&sprefix=diannao%2Caps%2C321&sr=8-170
"Computer Networking Bible: [3 in 1] The Complete Crash Course to Effectively Design, Implement and Manage Networks. Including Sections on Security, Performance and Scalability",US$9.99,https://www.amazon.com/-/zh/dp/1917549040/ref=sr_1_171?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8s0yOwunqQaBx6O5NxBh4dX0N-XdTiRyeWzCMTWwMsoBN8r8kGYV3M5Vbfu7alyomm3b6ms9uTjoA6meUQ5mGnaq_9YDt5GvM1Pi1wNYa8k2XjXPmB2L3n6YwEVdJxt_DwOC70o3p8PO0l_PCEeOeuUGR2m1yv04FTnRhBjq52k3zPX6iLvOBC6wVo0QgZeZ.F1tyACMPJtO3bc2OqzDJB6gM4rwZBRYLr_GV64uoxgs&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530395&sprefix=diannao%2Caps%2C321&sr=8-171
The Computer Accent,US$4.99,https://www.amazon.com/-/zh/dp/B0CVN5QXZB/ref=sr_1_172?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8s0yOwunqQaBx6O5NxBh4dX0N-XdTiRyeWzCMTWwMsoBN8r8kGYV3M5Vbfu7alyomm3b6ms9uTjoA6meUQ5mGnaq_9YDt5GvM1Pi1wNYa8k2XjXPmB2L3n6YwEVdJxt_DwOC70o3p8PO0l_PCEeOeuUGR2m1yv04FTnRhBjq52k3zPX6iLvOBC6wVo0QgZeZ.F1tyACMPJtO3bc2OqzDJB6gM4rwZBRYLr_GV64uoxgs&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530395&sprefix=diannao%2Caps%2C321&sr=8-172
The Goddess And The Computer,US$1.99,https://www.amazon.com/-/zh/dp/B01ALIGGS0/ref=sr_1_175?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8s0yOwunqQaBx6O5NxBh4dX0N-XdTiRyeWzCMTWwMsoBN8r8kGYV3M5Vbfu7alyomm3b6ms9uTjoA6meUQ5mGnaq_9YDt5GvM1Pi1wNYa8k2XjXPmB2L3n6YwEVdJxt_DwOC70o3p8PO0l_PCEeOeuUGR2m1yv04FTnRhBjq52k3zPX6iLvOBC6wVo0QgZeZ.F1tyACMPJtO3bc2OqzDJB6gM4rwZBRYLr_GV64uoxgs&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530395&sprefix=diannao%2Caps%2C321&sr=8-175
"华硕 2024 Zenbook S 13 OLED 笔记本电脑,13.3 英寸 OLED 3K 60Hz 显示屏,Intel Evo 认证,英特尔酷睿 Ultra 7 155U CPU,英特尔显卡,16GB 内存,512GB 固态硬盘,Windows 11 家庭版,基础版 alt 灰色,UX。 5304MA-ES71",US$999.99,https://www.amazon.com/-/zh/sspa/click?ie=UTF8&spc=MToxMDUzOTg5ODcwOTA4OTAzOjE3MzI1MzAzOTU6c3BfYnRmOjMwMDI4ODcyODY1NzEwMjo6MDo6&url=%2Fdp%2FB0CRDCMWK3%2Fref%3Dsr_1_176_sspa%3F__mk_zh_CN%3D%25E4%25BA%259A%25E9%25A9%25AC%25E9%2580%258A%25E7%25BD%2591%25E7%25AB%2599%26crid%3D36LGZVZRFXCYL%26dib%3DeyJ2IjoiMSJ9.8s0yOwunqQaBx6O5NxBh4dX0N-XdTiRyeWzCMTWwMsoBN8r8kGYV3M5Vbfu7alyomm3b6ms9uTjoA6meUQ5mGnaq_9YDt5GvM1Pi1wNYa8k2XjXPmB2L3n6YwEVdJxt_DwOC70o3p8PO0l_PCEeOeuUGR2m1yv04FTnRhBjq52k3zPX6iLvOBC6wVo0QgZeZ.F1tyACMPJtO3bc2OqzDJB6gM4rwZBRYLr_GV64uoxgs%26dib_tag%3Dse%26keywords%3D%25E7%2594%25B5%25E8%2584%2591%26qid%3D1732530395%26sprefix%3Ddiannao%252Caps%252C321%26sr%3D8-176-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Beelink 迷你 PC SER6 6900HX AMD 锐龙 9 处理器(8C/16T,高达 4.9GHz)32GB DDR5 1TB SSD Radeon 680M 图形微型电脑,HDMI 2.1/USB4/WiFi6/BT 5.2,家庭和办公室鼠标 ini 桌面 电脑",US$469.00,https://www.amazon.com/-/zh/dp/B0C778LLFC/ref=sr_1_180?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.nwK75yzu70x9yRdElfugnctGAzzIWVsygPgDFLWBpyzGjHj071QN20LucGBJIEps.jXgX9Ug_Lo9qGDle6XAUAP0zByrYR9czi-L6UjPhV0I&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530398&sprefix=diannao%2Caps%2C321&sr=8-180
"无风扇 N100 工业迷你 PC 微型防火墙设备,4 个 2.5Gbe i225 LAN 端口 POE 迷你电脑 16GB DDR4 RAM 512GB SATA 固态硬盘(N100 POE 输入,16+512GB)",US$299.00,https://www.amazon.com/-/zh/dp/B0DMW14WQB/ref=sr_1_179?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.0SHsOONw05mRAmHYXsEzqrgpa-t8C1g_EhZJy_Iest01X4ikCQU6gFyYNMCWhjWV72EKnDggkz1BNk3gVuJfw8gfwyHsGnqrDshRXskEpTSweZJ2hOSlKgeWNy9D6XXpC2a35vvSafrd-rerVzLE4iEhNQP2wk3XyZYCkNT1H84aG2R8oz9UUdqh0GhMwglf.B_nq7qJdNbT1ETcDz36oksUg4Ym8hnqe0aAqE6XJozI&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530398&sprefix=diannao%2Caps%2C321&sr=8-179
"KUU 15.6 inch Laptop, Gaming Laptop, 8GB RAM 512GB SSD, Celeron N5095 Processors, Full HD 1920 x 1080, Supports 180 Angle Opening, WiFi 2.4G+5G,BT 4.2",US$299.00,https://www.amazon.com/-/zh/dp/B0DNW3K733/ref=sr_1_184?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.0SHsOONw05mRAmHYXsEzqrgpa-t8C1g_EhZJy_Iest01X4ikCQU6gFyYNMCWhjWV72EKnDggkz1BNk3gVuJfw8gfwyHsGnqrDshRXskEpTSweZJ2hOSlKgeWNy9D6XXpC2a35vvSafrd-rerVzLE4iEhNQP2wk3XyZYCkNT1H84aG2R8oz9UUdqh0GhMwglf.B_nq7qJdNbT1ETcDz36oksUg4Ym8hnqe0aAqE6XJozI&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530398&sprefix=diannao%2Caps%2C321&sr=8-184
"HEIGAOLAP Mini PC Stick, Fanless Mini Desktop Computer, J4125 8GB 256GB(up to 2.7GHz), USB-C Small PC, USB3.0 X 2 Gigabit Ethernet 4K 60Hz, WiFi BT 5.2 HDMI 2.0 for Business Industrial IOT Media Home",US$189.99,https://www.amazon.com/-/zh/dp/B0DKSX8Q6S/ref=sr_1_185?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.0SHsOONw05mRAmHYXsEzqrgpa-t8C1g_EhZJy_Iest01X4ikCQU6gFyYNMCWhjWV72EKnDggkz1BNk3gVuJfw8gfwyHsGnqrDshRXskEpTSweZJ2hOSlKgeWNy9D6XXpC2a35vvSafrd-rerVzLE4iEhNQP2wk3XyZYCkNT1H84aG2R8oz9UUdqh0GhMwglf.B_nq7qJdNbT1ETcDz36oksUg4Ym8hnqe0aAqE6XJozI&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530398&sprefix=diannao%2Caps%2C321&sr=8-185
"KUU 15.6 英寸笔记本电脑,游戏笔记本电脑,24GB RAM 1TB SSD,第 12 代 N5095 处理器(高达 2.9GHz),FHD 1920 * 1080,180 角度开口,指纹解锁,背光键盘,",US$499.00,https://www.amazon.com/-/zh/dp/B0DMJW3767/ref=sr_1_186?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.0SHsOONw05mRAmHYXsEzqrgpa-t8C1g_EhZJy_Iest01X4ikCQU6gFyYNMCWhjWV72EKnDggkz1BNk3gVuJfw8gfwyHsGnqrDshRXskEpTSweZJ2hOSlKgeWNy9D6XXpC2a35vvSafrd-rerVzLE4iEhNQP2wk3XyZYCkNT1H84aG2R8oz9UUdqh0GhMwglf.B_nq7qJdNbT1ETcDz36oksUg4Ym8hnqe0aAqE6XJozI&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530398&sprefix=diannao%2Caps%2C321&sr=8-186
"Mini PC, Windows 11, 8GB RAM, 256GB SSD, N4000(up to 2.6GHz), WiFi 5, HDMI, 4K Support, Bluetooth 4.2, VGA, USB 2.0 * 2, USB 3.0 * 2",US$99.00,https://www.amazon.com/-/zh/dp/B0DJVFN2TG/ref=sr_1_188?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.0SHsOONw05mRAmHYXsEzqrgpa-t8C1g_EhZJy_Iest01X4ikCQU6gFyYNMCWhjWV72EKnDggkz1BNk3gVuJfw8gfwyHsGnqrDshRXskEpTSweZJ2hOSlKgeWNy9D6XXpC2a35vvSafrd-rerVzLE4iEhNQP2wk3XyZYCkNT1H84aG2R8oz9UUdqh0GhMwglf.B_nq7qJdNbT1ETcDz36oksUg4Ym8hnqe0aAqE6XJozI&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530398&sprefix=diannao%2Caps%2C321&sr=8-188
"TRIGKEY Mini PC K-N95, Intel Alder Lake N95(up to 3.4GHz, 4C/4T), 16GB DDR4 RAM 500GB M.2 SSD, Mini Desktop PC Computer Support Max 4K 60Hz Dual HDMI Display/USB3.2 *3/WiFi5/BT5, Home/Office/Education",US$239.99,https://www.amazon.com/-/zh/dp/B0DK4Y2TW5/ref=sr_1_189?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.0SHsOONw05mRAmHYXsEzqrgpa-t8C1g_EhZJy_Iest01X4ikCQU6gFyYNMCWhjWV72EKnDggkz1BNk3gVuJfw8gfwyHsGnqrDshRXskEpTSweZJ2hOSlKgeWNy9D6XXpC2a35vvSafrd-rerVzLE4iEhNQP2wk3XyZYCkNT1H84aG2R8oz9UUdqh0GhMwglf.B_nq7qJdNbT1ETcDz36oksUg4Ym8hnqe0aAqE6XJozI&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530398&sprefix=diannao%2Caps%2C321&sr=8-189
"Beelink Mini PC Ryzen 7 5850U (8C/16T, Turbo 4.4GHz), 16GB DDR4 RAM 500GB PCIe3.0 SSD Mini Desktop Computers, SER5 PRO Support 4K@60Hz Triple Display/WiFi 6/BT5.2/DP+HDMI+USB-C/USB3.2/RJ45 LAN",US$369.00,https://www.amazon.com/-/zh/dp/B0DNSRSMQR/ref=sr_1_190?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.0SHsOONw05mRAmHYXsEzqrgpa-t8C1g_EhZJy_Iest01X4ikCQU6gFyYNMCWhjWV72EKnDggkz1BNk3gVuJfw8gfwyHsGnqrDshRXskEpTSweZJ2hOSlKgeWNy9D6XXpC2a35vvSafrd-rerVzLE4iEhNQP2wk3XyZYCkNT1H84aG2R8oz9UUdqh0GhMwglf.B_nq7qJdNbT1ETcDz36oksUg4Ym8hnqe0aAqE6XJozI&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530398&sprefix=diannao%2Caps%2C321&sr=8-190
"Touch Mini PC KN1 Intel N4000 8GB LPDDR4 内存,128GB eMMC,内置触摸板的迷你台式电脑,BT5.0/WiFi 5/USB3.0/4k 双显示迷你电脑",US$129.99,https://www.amazon.com/-/zh/dp/B0DHGNXYL5/ref=sr_1_191?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.0SHsOONw05mRAmHYXsEzqrgpa-t8C1g_EhZJy_Iest01X4ikCQU6gFyYNMCWhjWV72EKnDggkz1BNk3gVuJfw8gfwyHsGnqrDshRXskEpTSweZJ2hOSlKgeWNy9D6XXpC2a35vvSafrd-rerVzLE4iEhNQP2wk3XyZYCkNT1H84aG2R8oz9UUdqh0GhMwglf.B_nq7qJdNbT1ETcDz36oksUg4Ym8hnqe0aAqE6XJozI&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530398&sprefix=diannao%2Caps%2C321&sr=8-191
"惠普 Pro Mini 400 G9 迷你商用台式机,第 12 核 i7-12700T 高达 4.7GHz,16GB DDR4 内存,512GB PCIe 固态硬盘,WiFi 6,蓝牙 5.2,Type-C,键盘和 鼠标,W。 indows 11 Pro,AZ-XUT",US$789.00,https://www.amazon.com/-/zh/sspa/click?ie=UTF8&spc=MToyMDAwOTEyOTkxOTQ1ODA0OjE3MzI1MzAzOTg6c3BfYnRmOjMwMDM5NTAxMzIzNDAwMjo6MDo6&url=%2Fdp%2FB0CNR74MRN%2Fref%3Dsr_1_193_sspa%3F__mk_zh_CN%3D%25E4%25BA%259A%25E9%25A9%25AC%25E9%2580%258A%25E7%25BD%2591%25E7%25AB%2599%26crid%3D36LGZVZRFXCYL%26dib%3DeyJ2IjoiMSJ9.0SHsOONw05mRAmHYXsEzqrgpa-t8C1g_EhZJy_Iest01X4ikCQU6gFyYNMCWhjWV72EKnDggkz1BNk3gVuJfw8gfwyHsGnqrDshRXskEpTSweZJ2hOSlKgeWNy9D6XXpC2a35vvSafrd-rerVzLE4iEhNQP2wk3XyZYCkNT1H84aG2R8oz9UUdqh0GhMwglf.B_nq7qJdNbT1ETcDz36oksUg4Ym8hnqe0aAqE6XJozI%26dib_tag%3Dse%26keywords%3D%25E7%2594%25B5%25E8%2584%2591%26qid%3D1732530398%26sprefix%3Ddiannao%252Caps%252C321%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
How to Program: Computer Science Concepts and Python Exercises,US$2.99,https://www.amazon.com/-/zh/dp/B0C5LF5DLM/ref=sr_1_195?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.tps7E3buILlxRx_IhBAg0cACRUTustDnRLD_LXCJFCHGjHj071QN20LucGBJIEps.4Zozlr6w65TgTl47MVGAzunZorsjhfcesjA1N48U9TA&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530401&sprefix=diannao%2Caps%2C321&sr=8-195
"Beelink 迷你 PC SER8 AMD 锐龙 7 8745HS 迷你电脑(8C/16T,高达 4.9GHz),24GB DDR5 1TB NVMe SSD,Micro PC 4K UHD 三重显示屏 HDMI/DP1.4/Type-C/WiFi 6/蓝牙 5.2/2/2 .5Gbps 以太网/W-11 Pro",US$599.00,https://www.amazon.com/-/zh/dp/B0DJW316SZ/ref=sr_1_196?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.tps7E3buILlxRx_IhBAg0cACRUTustDnRLD_LXCJFCHGjHj071QN20LucGBJIEps.4Zozlr6w65TgTl47MVGAzunZorsjhfcesjA1N48U9TA&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530401&sprefix=diannao%2Caps%2C321&sr=8-196
GEEKOM Air12 Lite N100 8+256,US$169.00,https://www.amazon.com/-/zh/dp/B0DGGFR68Y/ref=sr_1_193?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8Mf1_xfic2j5fGsov7-1HY7R7MYbVpIXJB_ocUdT0kDvf7rxv5Qrq4s6C5P9wLyZjALZVDU_kl-XBNVg4IzANwosv-GEPxqE_d2Y54olVDgB-X0o7JnPOj22J5TDb09mGzhPCmNDde22bmjpW5XXdm9HT75avn8zuAe7ebnJnGZl9is-FEQJ8gZ9yJAp4nlw.q8EwwgWZpYooEDOXDkU2DHfIkCfd0AcemI5cxpl6no8&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530401&sprefix=diannao%2Caps%2C321&sr=8-193
Irreducible,US$15.99,https://www.amazon.com/-/zh/dp/1803415096/ref=sr_1_194?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8Mf1_xfic2j5fGsov7-1HY7R7MYbVpIXJB_ocUdT0kDvf7rxv5Qrq4s6C5P9wLyZjALZVDU_kl-XBNVg4IzANwosv-GEPxqE_d2Y54olVDgB-X0o7JnPOj22J5TDb09mGzhPCmNDde22bmjpW5XXdm9HT75avn8zuAe7ebnJnGZl9is-FEQJ8gZ9yJAp4nlw.q8EwwgWZpYooEDOXDkU2DHfIkCfd0AcemI5cxpl6no8&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530401&sprefix=diannao%2Caps%2C321&sr=8-194
"戴尔 G15 15.6 英寸全高清 120Hz 游戏笔记本电脑,AMD 锐龙 7 6800H,16GB DDR5 内存,1TB PCIe 固态硬盘,NVIDIA GeForce RTX 3050Ti,背光键盘,高清摄像头,Win 11 Pro,灰色","US$1,099.00",https://www.amazon.com/-/zh/dp/B0C7VQWSTJ/ref=sr_1_196?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8Mf1_xfic2j5fGsov7-1HY7R7MYbVpIXJB_ocUdT0kDvf7rxv5Qrq4s6C5P9wLyZjALZVDU_kl-XBNVg4IzANwosv-GEPxqE_d2Y54olVDgB-X0o7JnPOj22J5TDb09mGzhPCmNDde22bmjpW5XXdm9HT75avn8zuAe7ebnJnGZl9is-FEQJ8gZ9yJAp4nlw.q8EwwgWZpYooEDOXDkU2DHfIkCfd0AcemI5cxpl6no8&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530401&sprefix=diannao%2Caps%2C321&sr=8-196
History of Computer Animation Volume 1,US$1.99,https://www.amazon.com/-/zh/dp/B0018SNNPW/ref=sr_1_200?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.8Mf1_xfic2j5fGsov7-1HY7R7MYbVpIXJB_ocUdT0kDvf7rxv5Qrq4s6C5P9wLyZjALZVDU_kl-XBNVg4IzANwosv-GEPxqE_d2Y54olVDgB-X0o7JnPOj22J5TDb09mGzhPCmNDde22bmjpW5XXdm9HT75avn8zuAe7ebnJnGZl9is-FEQJ8gZ9yJAp4nlw.q8EwwgWZpYooEDOXDkU2DHfIkCfd0AcemI5cxpl6no8&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530401&sprefix=diannao%2Caps%2C321&sr=8-200
